gene_id	length
TRINITY_DN19173_c2_g3	2934
TRINITY_DN50098_c0_g1	301
TRINITY_DN49676_c0_g1	688
TRINITY_DN35218_c0_g1	259
TRINITY_DN26216_c0_g1	261
TRINITY_DN26604_c0_g1	205
TRINITY_DN42749_c0_g1	216
TRINITY_DN46054_c0_g1	275
TRINITY_DN19990_c1_g7	1323
TRINITY_DN18589_c1_g1	798
TRINITY_DN36557_c0_g1	305
TRINITY_DN22115_c4_g3	4536
TRINITY_DN27238_c0_g1	209
TRINITY_DN35614_c0_g1	282
TRINITY_DN18113_c2_g1	202
TRINITY_DN21265_c1_g1	607
TRINITY_DN17812_c1_g5	213
TRINITY_DN47792_c0_g1	296
TRINITY_DN17812_c1_g7	1534
TRINITY_DN17812_c1_g6	1216
TRINITY_DN17812_c1_g1	2046
TRINITY_DN17812_c1_g3	1244
TRINITY_DN17812_c1_g2	585
TRINITY_DN22749_c1_g6	312
TRINITY_DN22749_c1_g4	289
TRINITY_DN1432_c0_g1	435
TRINITY_DN22749_c1_g2	259
TRINITY_DN22749_c1_g3	2656
TRINITY_DN18499_c0_g10	976
TRINITY_DN18499_c0_g11	934
TRINITY_DN24460_c2_g1	630
TRINITY_DN14674_c0_g1	213
TRINITY_DN24405_c9_g1	271
TRINITY_DN24460_c2_g2	490
TRINITY_DN20058_c1_g1	3258
TRINITY_DN3652_c0_g1	441
TRINITY_DN12684_c0_g2	239
TRINITY_DN32958_c0_g1	487
TRINITY_DN12684_c0_g1	220
TRINITY_DN23028_c2_g1	538
TRINITY_DN49306_c0_g1	709
TRINITY_DN34301_c0_g1	219
TRINITY_DN14674_c0_g2	926
TRINITY_DN49258_c0_g1	283
TRINITY_DN23528_c1_g2	3284
TRINITY_DN39266_c0_g1	234
TRINITY_DN40553_c0_g1	395
TRINITY_DN22093_c6_g1	1970
TRINITY_DN9953_c0_g1	470
TRINITY_DN38701_c0_g1	214
TRINITY_DN47069_c0_g1	412
TRINITY_DN19578_c1_g1	243
TRINITY_DN20622_c3_g3	386
TRINITY_DN1096_c0_g1	246
TRINITY_DN22737_c0_g4	531
TRINITY_DN22737_c0_g5	358
TRINITY_DN22737_c0_g2	3858
TRINITY_DN22737_c0_g3	2019
TRINITY_DN22737_c0_g1	3952
TRINITY_DN18635_c3_g5	248
TRINITY_DN18635_c3_g4	2766
TRINITY_DN46836_c0_g1	397
TRINITY_DN18635_c3_g1	3141
TRINITY_DN18635_c3_g3	2804
TRINITY_DN18635_c3_g2	317
TRINITY_DN20096_c0_g4	2520
TRINITY_DN20096_c0_g5	2579
TRINITY_DN21476_c0_g2	1819
TRINITY_DN20096_c0_g1	4612
TRINITY_DN20096_c0_g2	1575
TRINITY_DN34738_c0_g1	333
TRINITY_DN24260_c5_g2	1744
TRINITY_DN24260_c5_g3	1368
TRINITY_DN18210_c4_g1	2529
TRINITY_DN24260_c5_g1	3813
TRINITY_DN24260_c5_g6	250
TRINITY_DN2043_c0_g1	268
TRINITY_DN21529_c1_g1	2891
TRINITY_DN24260_c5_g5	2210
TRINITY_DN21978_c2_g4	333
TRINITY_DN12989_c0_g1	1189
TRINITY_DN24260_c5_g8	214
TRINITY_DN13117_c0_g1	302
TRINITY_DN21978_c2_g1	1043
TRINITY_DN21978_c2_g2	659
TRINITY_DN42_c0_g1	420
TRINITY_DN21702_c0_g6	215
TRINITY_DN21702_c0_g5	381
TRINITY_DN21702_c0_g4	260
TRINITY_DN21702_c0_g3	459
TRINITY_DN21702_c0_g2	231
TRINITY_DN21702_c0_g1	1017
TRINITY_DN13510_c0_g1	236
TRINITY_DN19409_c1_g4	1504
TRINITY_DN17705_c1_g1	4689
TRINITY_DN24722_c3_g1	279
TRINITY_DN27614_c0_g1	1004
TRINITY_DN19596_c0_g8	942
TRINITY_DN19596_c0_g5	2883
TRINITY_DN8114_c0_g1	372
TRINITY_DN19596_c0_g7	448
TRINITY_DN20209_c8_g1	248
TRINITY_DN291_c0_g1	252
TRINITY_DN19268_c6_g2	1327
TRINITY_DN19268_c6_g1	3985
TRINITY_DN11230_c0_g1	948
TRINITY_DN17785_c0_g1	3081
TRINITY_DN22947_c0_g4	713
TRINITY_DN22947_c0_g1	2221
TRINITY_DN23321_c0_g1	767
TRINITY_DN22947_c0_g3	931
TRINITY_DN22947_c0_g2	3371
TRINITY_DN2603_c0_g1	448
TRINITY_DN15137_c0_g1	540
TRINITY_DN17224_c2_g2	5398
TRINITY_DN21923_c7_g1	298
TRINITY_DN14618_c0_g1	1031
TRINITY_DN19691_c5_g6	214
TRINITY_DN20271_c4_g6	410
TRINITY_DN20271_c4_g5	694
TRINITY_DN20271_c4_g4	1622
TRINITY_DN20271_c4_g3	3406
TRINITY_DN20271_c4_g2	1765
TRINITY_DN20271_c4_g1	1826
TRINITY_DN19691_c5_g1	3677
TRINITY_DN21116_c0_g2	1226
TRINITY_DN21116_c0_g3	392
TRINITY_DN21116_c0_g1	643
TRINITY_DN19691_c5_g8	245
TRINITY_DN19691_c5_g9	719
TRINITY_DN22479_c5_g1	312
TRINITY_DN22479_c5_g2	859
TRINITY_DN22479_c5_g3	961
TRINITY_DN22479_c5_g4	1098
TRINITY_DN36360_c0_g1	290
TRINITY_DN13170_c0_g1	762
TRINITY_DN12887_c0_g1	531
TRINITY_DN21483_c2_g2	373
TRINITY_DN21483_c2_g1	3250
TRINITY_DN28469_c0_g1	388
TRINITY_DN21167_c4_g2	1132
TRINITY_DN21167_c4_g3	1172
TRINITY_DN19265_c3_g3	970
TRINITY_DN21167_c4_g1	3499
TRINITY_DN23420_c1_g1	536
TRINITY_DN23420_c1_g2	286
TRINITY_DN8580_c0_g1	250
TRINITY_DN50266_c0_g1	278
TRINITY_DN23335_c1_g2	310
TRINITY_DN29448_c0_g1	338
TRINITY_DN43746_c0_g1	221
TRINITY_DN17152_c1_g1	2791
TRINITY_DN17152_c1_g2	344
TRINITY_DN17152_c1_g3	1216
TRINITY_DN21223_c3_g1	3844
TRINITY_DN1576_c0_g1	493
TRINITY_DN31508_c0_g1	413
TRINITY_DN42910_c0_g1	1037
TRINITY_DN19002_c0_g1	1845
TRINITY_DN24991_c4_g13	243
TRINITY_DN27896_c0_g1	397
TRINITY_DN20593_c1_g1	396
TRINITY_DN2872_c0_g1	388
TRINITY_DN54677_c0_g1	201
TRINITY_DN50216_c0_g1	337
TRINITY_DN47032_c0_g1	227
TRINITY_DN7351_c0_g1	232
TRINITY_DN20966_c0_g1	439
TRINITY_DN24470_c1_g3	1995
TRINITY_DN10424_c0_g1	336
TRINITY_DN24470_c1_g1	5001
TRINITY_DN21223_c4_g3	695
TRINITY_DN25896_c0_g1	256
TRINITY_DN24470_c1_g4	1835
TRINITY_DN24413_c0_g1	764
TRINITY_DN17458_c1_g2	1495
TRINITY_DN16594_c2_g2	797
TRINITY_DN45248_c0_g1	415
TRINITY_DN20650_c6_g2	220
TRINITY_DN17491_c0_g3	3289
TRINITY_DN12903_c0_g1	634
TRINITY_DN17458_c1_g4	323
TRINITY_DN53716_c0_g1	208
TRINITY_DN24753_c1_g2	269
TRINITY_DN11669_c0_g1	906
TRINITY_DN21710_c3_g1	1324
TRINITY_DN40802_c0_g1	265
TRINITY_DN20091_c7_g8	940
TRINITY_DN8091_c0_g1	413
TRINITY_DN25410_c4_g4	326
TRINITY_DN20091_c7_g9	1259
TRINITY_DN25410_c4_g1	2654
TRINITY_DN22043_c4_g1	348
TRINITY_DN25410_c4_g3	426
TRINITY_DN25410_c4_g2	449
TRINITY_DN20569_c1_g4	525
TRINITY_DN21650_c2_g1	2444
TRINITY_DN20569_c1_g1	4702
TRINITY_DN20569_c1_g2	273
TRINITY_DN20569_c1_g3	593
TRINITY_DN18004_c2_g1	2014
TRINITY_DN46464_c0_g1	236
TRINITY_DN36921_c0_g1	474
TRINITY_DN41605_c0_g1	251
TRINITY_DN20571_c3_g4	1965
TRINITY_DN20571_c3_g1	3166
TRINITY_DN12689_c0_g1	615
TRINITY_DN20571_c3_g2	7302
TRINITY_DN30237_c0_g1	204
TRINITY_DN25373_c1_g2	1855
TRINITY_DN22903_c2_g1	249
TRINITY_DN20251_c1_g3	758
TRINITY_DN21026_c1_g1	2839
TRINITY_DN38153_c0_g1	300
TRINITY_DN20251_c1_g1	1347
TRINITY_DN20062_c1_g3	561
TRINITY_DN31166_c0_g1	322
TRINITY_DN47919_c0_g1	212
TRINITY_DN2482_c0_g1	283
TRINITY_DN19090_c0_g2	1632
TRINITY_DN19090_c0_g1	219
TRINITY_DN20251_c1_g4	569
TRINITY_DN19251_c4_g1	305
TRINITY_DN23075_c1_g3	3292
TRINITY_DN23075_c1_g2	3406
TRINITY_DN23075_c1_g1	1384
TRINITY_DN20839_c3_g9	470
TRINITY_DN18549_c0_g2	3355
TRINITY_DN11760_c0_g1	1384
TRINITY_DN45734_c0_g1	203
TRINITY_DN18549_c0_g6	478
TRINITY_DN18549_c0_g7	406
TRINITY_DN18549_c0_g4	1497
TRINITY_DN18549_c0_g8	523
TRINITY_DN6451_c0_g1	808
TRINITY_DN19452_c2_g7	450
TRINITY_DN24697_c3_g2	358
TRINITY_DN24697_c3_g3	1313
TRINITY_DN14203_c0_g2	1153
TRINITY_DN24697_c3_g4	2827
TRINITY_DN20839_c3_g5	603
TRINITY_DN15394_c0_g1	1626
TRINITY_DN21138_c0_g1	919
TRINITY_DN20426_c10_g1	203
TRINITY_DN8310_c0_g1	569
TRINITY_DN47226_c0_g1	485
TRINITY_DN20981_c2_g1	201
TRINITY_DN19028_c0_g2	2051
TRINITY_DN19987_c1_g1	336
TRINITY_DN22907_c1_g1	334
TRINITY_DN48991_c0_g1	206
TRINITY_DN19582_c3_g11	483
TRINITY_DN19582_c3_g10	271
TRINITY_DN47436_c0_g1	281
TRINITY_DN41399_c0_g1	285
TRINITY_DN22300_c6_g4	2247
TRINITY_DN22300_c6_g5	402
TRINITY_DN22300_c6_g2	1027
TRINITY_DN22300_c6_g3	571
TRINITY_DN22300_c6_g1	226
TRINITY_DN1397_c0_g1	319
TRINITY_DN23380_c1_g1	1443
TRINITY_DN23380_c1_g2	265
TRINITY_DN23380_c1_g3	291
TRINITY_DN17664_c5_g1	1089
TRINITY_DN5566_c0_g1	889
TRINITY_DN37176_c0_g1	227
TRINITY_DN4919_c0_g1	302
TRINITY_DN19129_c5_g6	233
TRINITY_DN19185_c0_g1	202
TRINITY_DN35408_c0_g1	215
TRINITY_DN40768_c0_g1	204
TRINITY_DN11390_c0_g1	653
TRINITY_DN11129_c0_g1	1009
TRINITY_DN18669_c2_g2	444
TRINITY_DN17578_c5_g1	1362
TRINITY_DN17606_c5_g1	1711
TRINITY_DN19504_c8_g1	4203
TRINITY_DN3866_c0_g1	591
TRINITY_DN19818_c0_g1	462
TRINITY_DN37970_c0_g1	300
TRINITY_DN33319_c0_g1	500
TRINITY_DN18905_c0_g2	3081
TRINITY_DN12058_c0_g1	741
TRINITY_DN18651_c7_g1	625
TRINITY_DN28395_c0_g1	353
TRINITY_DN42298_c0_g1	273
TRINITY_DN22425_c1_g1	453
TRINITY_DN13412_c0_g1	340
TRINITY_DN22402_c0_g1	347
TRINITY_DN22282_c1_g1	1336
TRINITY_DN22282_c1_g2	490
TRINITY_DN24554_c7_g1	204
TRINITY_DN32780_c0_g1	254
TRINITY_DN22865_c10_g1	291
TRINITY_DN22282_c1_g6	1659
TRINITY_DN22282_c1_g7	296
TRINITY_DN19329_c3_g4	950
TRINITY_DN30894_c0_g1	225
TRINITY_DN22030_c0_g1	240
TRINITY_DN25015_c2_g1	2619
TRINITY_DN19329_c3_g1	2950
TRINITY_DN19329_c3_g2	249
TRINITY_DN19329_c3_g3	729
TRINITY_DN16663_c7_g2	1336
TRINITY_DN18209_c13_g1	225
TRINITY_DN17142_c9_g1	413
TRINITY_DN53180_c0_g1	219
TRINITY_DN38621_c0_g1	256
TRINITY_DN23889_c5_g1	6091
TRINITY_DN31387_c0_g1	599
TRINITY_DN17986_c5_g4	460
TRINITY_DN17986_c5_g3	508
TRINITY_DN17986_c5_g2	1130
TRINITY_DN46129_c0_g1	305
TRINITY_DN18144_c2_g1	2267
TRINITY_DN24286_c2_g4	350
TRINITY_DN17889_c2_g1	285
TRINITY_DN14632_c0_g1	852
TRINITY_DN45165_c0_g1	217
TRINITY_DN20507_c6_g1	245
TRINITY_DN21997_c1_g1	2972
TRINITY_DN45589_c0_g1	229
TRINITY_DN49344_c0_g1	492
TRINITY_DN44175_c0_g1	229
TRINITY_DN23201_c5_g1	248
TRINITY_DN18733_c7_g1	266
TRINITY_DN19094_c6_g1	2947
TRINITY_DN17548_c10_g1	403
TRINITY_DN14603_c0_g1	1955
TRINITY_DN16969_c4_g1	2480
TRINITY_DN24350_c2_g1	354
TRINITY_DN13625_c0_g2	586
TRINITY_DN46574_c0_g1	412
TRINITY_DN44683_c0_g1	576
TRINITY_DN21192_c1_g1	526
TRINITY_DN25601_c2_g1	902
TRINITY_DN23491_c2_g1	284
TRINITY_DN23394_c9_g1	255
TRINITY_DN39658_c0_g1	274
TRINITY_DN45427_c0_g1	283
TRINITY_DN23687_c5_g4	723
TRINITY_DN21765_c2_g1	310
TRINITY_DN32873_c0_g1	255
TRINITY_DN21276_c12_g4	952
TRINITY_DN49421_c0_g1	291
TRINITY_DN23687_c5_g2	528
TRINITY_DN19080_c2_g1	375
TRINITY_DN22808_c2_g1	1406
TRINITY_DN20615_c10_g1	230
TRINITY_DN23687_c5_g3	585
TRINITY_DN24989_c3_g1	925
TRINITY_DN37029_c0_g1	240
TRINITY_DN18173_c6_g1	256
TRINITY_DN24539_c3_g1	237
TRINITY_DN24041_c2_g2	381
TRINITY_DN15209_c0_g1	467
TRINITY_DN13208_c0_g1	653
TRINITY_DN23651_c5_g4	629
TRINITY_DN9287_c0_g1	647
TRINITY_DN19584_c2_g4	2118
TRINITY_DN17520_c3_g1	517
TRINITY_DN21640_c0_g1	325
TRINITY_DN23142_c4_g1	4710
TRINITY_DN17670_c1_g2	415
TRINITY_DN17670_c1_g1	3535
TRINITY_DN49547_c0_g1	465
TRINITY_DN13625_c0_g1	2363
TRINITY_DN51957_c0_g1	217
TRINITY_DN20608_c4_g1	202
TRINITY_DN13641_c0_g1	2779
TRINITY_DN22294_c0_g1	1914
TRINITY_DN21441_c3_g1	283
TRINITY_DN23188_c1_g1	625
TRINITY_DN36326_c0_g1	245
TRINITY_DN3963_c0_g1	947
TRINITY_DN18196_c2_g1	4420
TRINITY_DN18196_c2_g2	399
TRINITY_DN17542_c2_g1	889
TRINITY_DN20320_c2_g2	429
TRINITY_DN41116_c0_g1	209
TRINITY_DN32930_c0_g1	288
TRINITY_DN23012_c4_g1	225
TRINITY_DN21166_c6_g1	219
TRINITY_DN23597_c4_g8	339
TRINITY_DN23597_c4_g5	304
TRINITY_DN23597_c4_g4	1085
TRINITY_DN23597_c4_g7	1184
TRINITY_DN23597_c4_g6	330
TRINITY_DN23597_c4_g1	359
TRINITY_DN23597_c4_g3	1787
TRINITY_DN23597_c4_g2	519
TRINITY_DN35529_c0_g1	366
TRINITY_DN23277_c0_g1	408
TRINITY_DN32514_c0_g1	282
TRINITY_DN21724_c0_g1	649
TRINITY_DN23155_c0_g3	425
TRINITY_DN23155_c0_g2	4444
TRINITY_DN23155_c0_g1	1644
TRINITY_DN23155_c0_g5	437
TRINITY_DN23155_c0_g4	663
TRINITY_DN34195_c0_g1	305
TRINITY_DN210_c0_g1	220
TRINITY_DN39675_c0_g1	331
TRINITY_DN21563_c1_g9	224
TRINITY_DN23047_c1_g9	1621
TRINITY_DN17567_c0_g1	626
TRINITY_DN25087_c3_g5	343
TRINITY_DN23047_c1_g4	802
TRINITY_DN23047_c1_g5	2792
TRINITY_DN23047_c1_g6	832
TRINITY_DN23047_c1_g7	461
TRINITY_DN21563_c1_g1	1320
TRINITY_DN23047_c1_g1	953
TRINITY_DN19847_c7_g1	205
TRINITY_DN23047_c1_g3	1896
TRINITY_DN27508_c0_g1	277
TRINITY_DN18276_c8_g1	201
TRINITY_DN13277_c0_g2	302
TRINITY_DN26507_c0_g1	232
TRINITY_DN25087_c3_g2	1602
TRINITY_DN16523_c2_g2	773
TRINITY_DN21678_c9_g3	696
TRINITY_DN48093_c0_g1	255
TRINITY_DN16523_c2_g1	2037
TRINITY_DN45478_c0_g1	217
TRINITY_DN21678_c9_g4	497
TRINITY_DN21678_c9_g5	884
TRINITY_DN20852_c1_g3	1010
TRINITY_DN20852_c1_g2	899
TRINITY_DN23324_c2_g1	230
TRINITY_DN50117_c0_g1	340
TRINITY_DN20852_c1_g4	309
TRINITY_DN19507_c10_g1	260
TRINITY_DN46453_c0_g1	240
TRINITY_DN17713_c2_g2	569
TRINITY_DN17713_c2_g3	231
TRINITY_DN17713_c2_g1	1460
TRINITY_DN17235_c5_g1	243
TRINITY_DN19185_c8_g1	213
TRINITY_DN18370_c0_g1	635
TRINITY_DN54509_c0_g1	326
TRINITY_DN23603_c4_g1	2641
TRINITY_DN13288_c0_g1	696
TRINITY_DN18780_c2_g4	999
TRINITY_DN18780_c2_g3	226
TRINITY_DN18780_c2_g2	4502
TRINITY_DN18780_c2_g1	3562
TRINITY_DN22575_c12_g1	393
TRINITY_DN19040_c6_g3	1361
TRINITY_DN19040_c6_g2	2465
TRINITY_DN19040_c6_g1	660
TRINITY_DN18109_c4_g1	4030
TRINITY_DN23648_c1_g3	580
TRINITY_DN19040_c6_g5	336
TRINITY_DN19040_c6_g4	720
TRINITY_DN41963_c0_g1	204
TRINITY_DN17773_c0_g2	2307
TRINITY_DN17773_c0_g3	1471
TRINITY_DN20621_c1_g5	257
TRINITY_DN46656_c0_g1	383
TRINITY_DN20621_c1_g3	484
TRINITY_DN34263_c0_g1	214
TRINITY_DN20621_c1_g1	207
TRINITY_DN23648_c1_g4	586
TRINITY_DN53299_c0_g1	322
TRINITY_DN18502_c2_g3	382
TRINITY_DN18502_c2_g2	1749
TRINITY_DN18502_c2_g1	1853
TRINITY_DN25523_c2_g1	969
TRINITY_DN19845_c12_g2	244
TRINITY_DN2407_c0_g1	231
TRINITY_DN12326_c1_g1	250
TRINITY_DN17185_c1_g1	2243
TRINITY_DN10346_c0_g1	281
TRINITY_DN14547_c0_g3	711
TRINITY_DN42461_c0_g1	214
TRINITY_DN54191_c0_g1	244
TRINITY_DN19845_c12_g1	381
TRINITY_DN44451_c0_g1	201
TRINITY_DN16910_c3_g2	468
TRINITY_DN16910_c3_g1	2945
TRINITY_DN16698_c1_g2	2836
TRINITY_DN16698_c1_g3	3173
TRINITY_DN16698_c1_g1	2383
TRINITY_DN16698_c1_g6	1573
TRINITY_DN16698_c1_g7	3335
TRINITY_DN16698_c1_g4	5065
TRINITY_DN16698_c1_g5	1939
TRINITY_DN18662_c0_g1	207
TRINITY_DN16698_c1_g8	642
TRINITY_DN20786_c6_g1	338
TRINITY_DN40873_c0_g1	271
TRINITY_DN24949_c3_g1	592
TRINITY_DN9396_c0_g2	233
TRINITY_DN25582_c7_g10	358
TRINITY_DN37375_c0_g1	495
TRINITY_DN10444_c0_g1	476
TRINITY_DN19503_c1_g4	806
TRINITY_DN17987_c0_g1	1084
TRINITY_DN17987_c0_g2	763
TRINITY_DN20844_c1_g2	271
TRINITY_DN37799_c0_g1	389
TRINITY_DN17460_c5_g1	241
TRINITY_DN20844_c1_g1	757
TRINITY_DN25525_c3_g1	2099
TRINITY_DN20027_c10_g1	229
TRINITY_DN8697_c0_g1	449
TRINITY_DN25525_c3_g2	408
TRINITY_DN38237_c0_g1	411
TRINITY_DN41391_c0_g1	401
TRINITY_DN21586_c3_g1	3697
TRINITY_DN24481_c2_g1	500
TRINITY_DN20086_c14_g1	229
TRINITY_DN38506_c0_g1	230
TRINITY_DN39167_c0_g1	249
TRINITY_DN23596_c5_g12	637
TRINITY_DN19954_c4_g2	587
TRINITY_DN19954_c4_g1	423
TRINITY_DN128_c0_g1	398
TRINITY_DN27531_c0_g1	280
TRINITY_DN17866_c12_g1	275
TRINITY_DN15666_c0_g1	1545
TRINITY_DN23868_c2_g1	1661
TRINITY_DN47212_c0_g1	241
TRINITY_DN49430_c0_g1	403
TRINITY_DN19559_c6_g1	1335
TRINITY_DN17963_c3_g3	245
TRINITY_DN38022_c0_g1	306
TRINITY_DN47888_c0_g1	245
TRINITY_DN20120_c3_g3	1526
TRINITY_DN20120_c3_g2	2341
TRINITY_DN20120_c3_g1	526
TRINITY_DN17963_c3_g1	597
TRINITY_DN20120_c3_g7	299
TRINITY_DN20120_c3_g6	1236
TRINITY_DN15994_c0_g1	2355
TRINITY_DN20120_c3_g4	972
TRINITY_DN38456_c0_g1	256
TRINITY_DN20295_c3_g4	761
TRINITY_DN54682_c0_g1	256
TRINITY_DN24203_c0_g2	1676
TRINITY_DN52775_c0_g1	207
TRINITY_DN23484_c0_g1	513
TRINITY_DN4327_c0_g1	549
TRINITY_DN20651_c0_g1	1017
TRINITY_DN22007_c0_g1	2379
TRINITY_DN22007_c0_g2	1767
TRINITY_DN23212_c1_g1	442
TRINITY_DN20295_c3_g5	1028
TRINITY_DN20882_c2_g2	2374
TRINITY_DN41158_c0_g1	383
TRINITY_DN1821_c0_g1	649
TRINITY_DN21187_c2_g3	4669
TRINITY_DN5564_c0_g1	300
TRINITY_DN50811_c0_g1	316
TRINITY_DN17391_c3_g1	724
TRINITY_DN49160_c0_g1	421
TRINITY_DN4851_c0_g1	327
TRINITY_DN19307_c1_g1	211
TRINITY_DN46074_c0_g1	470
TRINITY_DN19068_c6_g5	461
TRINITY_DN19068_c6_g4	656
TRINITY_DN19068_c6_g7	655
TRINITY_DN19068_c6_g6	271
TRINITY_DN19068_c6_g1	3361
TRINITY_DN20629_c1_g1	366
TRINITY_DN19068_c6_g3	579
TRINITY_DN25655_c0_g1	474
TRINITY_DN25924_c0_g1	292
TRINITY_DN19068_c6_g8	249
TRINITY_DN7027_c0_g1	463
TRINITY_DN7221_c0_g1	233
TRINITY_DN22958_c8_g1	290
TRINITY_DN30394_c0_g1	306
TRINITY_DN15792_c0_g1	2183
TRINITY_DN43559_c0_g1	268
TRINITY_DN18744_c1_g8	244
TRINITY_DN18744_c1_g9	488
TRINITY_DN18744_c1_g6	314
TRINITY_DN25370_c0_g1	308
TRINITY_DN18744_c1_g4	2857
TRINITY_DN18744_c1_g5	1281
TRINITY_DN18744_c1_g2	229
TRINITY_DN18744_c1_g3	1908
TRINITY_DN19190_c3_g1	285
TRINITY_DN49074_c0_g1	472
TRINITY_DN9506_c0_g1	505
TRINITY_DN48209_c0_g1	232
TRINITY_DN13395_c0_g1	4494
TRINITY_DN19030_c2_g1	3179
TRINITY_DN11482_c0_g1	965
TRINITY_DN24926_c1_g1	359
TRINITY_DN21956_c0_g4	351
TRINITY_DN21956_c0_g2	395
TRINITY_DN33979_c0_g1	490
TRINITY_DN21956_c0_g1	1353
TRINITY_DN13948_c0_g1	1719
TRINITY_DN21841_c0_g1	344
TRINITY_DN48628_c0_g1	217
TRINITY_DN17414_c0_g2	1986
TRINITY_DN3065_c0_g1	285
TRINITY_DN23872_c4_g2	2768
TRINITY_DN23872_c4_g1	2490
TRINITY_DN21713_c6_g1	255
TRINITY_DN65_c0_g1	385
TRINITY_DN17285_c2_g3	208
TRINITY_DN32735_c0_g1	278
TRINITY_DN21561_c0_g4	1293
TRINITY_DN21706_c0_g1	535
TRINITY_DN24875_c5_g1	1835
TRINITY_DN53523_c0_g1	341
TRINITY_DN22379_c0_g4	3901
TRINITY_DN18108_c7_g1	311
TRINITY_DN37008_c0_g1	569
TRINITY_DN22379_c0_g5	1731
TRINITY_DN24875_c5_g4	433
TRINITY_DN25083_c1_g8	296
TRINITY_DN25083_c1_g9	439
TRINITY_DN17790_c1_g4	1312
TRINITY_DN17790_c1_g5	1776
TRINITY_DN17790_c1_g6	239
TRINITY_DN24875_c5_g5	1345
TRINITY_DN25083_c1_g2	329
TRINITY_DN17790_c1_g1	1960
TRINITY_DN17790_c1_g2	1548
TRINITY_DN17790_c1_g3	2295
TRINITY_DN22379_c0_g8	3731
TRINITY_DN21737_c0_g3	312
TRINITY_DN24186_c1_g2	1507
TRINITY_DN21737_c0_g1	2611
TRINITY_DN21561_c0_g3	2297
TRINITY_DN21737_c0_g4	214
TRINITY_DN21656_c0_g1	3815
TRINITY_DN22397_c2_g3	1322
TRINITY_DN21656_c0_g3	1647
TRINITY_DN21656_c0_g2	1841
TRINITY_DN22397_c2_g6	435
TRINITY_DN15155_c2_g1	503
TRINITY_DN46176_c0_g1	405
TRINITY_DN22397_c2_g5	701
TRINITY_DN24818_c2_g1	664
TRINITY_DN18592_c3_g1	1562
TRINITY_DN12324_c0_g1	838
TRINITY_DN3771_c0_g1	447
TRINITY_DN25049_c1_g7	710
TRINITY_DN50966_c0_g1	217
TRINITY_DN18132_c6_g1	444
TRINITY_DN47412_c0_g1	319
TRINITY_DN17780_c0_g1	3399
TRINITY_DN17780_c0_g2	777
TRINITY_DN20570_c5_g1	910
TRINITY_DN19436_c2_g4	959
TRINITY_DN19436_c2_g5	298
TRINITY_DN45173_c0_g1	210
TRINITY_DN19436_c2_g7	289
TRINITY_DN19436_c2_g1	229
TRINITY_DN19436_c2_g2	290
TRINITY_DN19436_c2_g3	2445
TRINITY_DN16959_c2_g1	1960
TRINITY_DN21264_c6_g1	532
TRINITY_DN16959_c2_g2	1946
TRINITY_DN19436_c2_g8	364
TRINITY_DN13476_c0_g1	243
TRINITY_DN17696_c2_g1	1393
TRINITY_DN22387_c3_g2	1252
TRINITY_DN22387_c3_g3	1398
TRINITY_DN24420_c1_g2	227
TRINITY_DN22387_c3_g1	2406
TRINITY_DN22387_c3_g4	315
TRINITY_DN22387_c3_g5	547
TRINITY_DN22328_c2_g1	1384
TRINITY_DN25677_c0_g1	415
TRINITY_DN18331_c3_g1	209
TRINITY_DN23002_c13_g1	262
TRINITY_DN22255_c0_g2	308
TRINITY_DN47090_c0_g1	201
TRINITY_DN9671_c0_g1	583
TRINITY_DN33893_c0_g1	228
TRINITY_DN4908_c0_g1	318
TRINITY_DN28956_c0_g1	258
TRINITY_DN20618_c1_g2	914
TRINITY_DN48123_c0_g1	229
TRINITY_DN22775_c2_g6	257
TRINITY_DN3621_c0_g2	247
TRINITY_DN3621_c0_g1	300
TRINITY_DN20522_c3_g1	621
TRINITY_DN19698_c0_g1	218
TRINITY_DN19763_c3_g1	4627
TRINITY_DN53518_c0_g1	417
TRINITY_DN24402_c1_g1	254
TRINITY_DN19648_c4_g1	539
TRINITY_DN10067_c0_g1	392
TRINITY_DN33547_c0_g1	213
TRINITY_DN20679_c5_g1	1714
TRINITY_DN18400_c1_g1	2064
TRINITY_DN25336_c2_g1	531
TRINITY_DN18839_c12_g1	1168
TRINITY_DN22724_c1_g4	807
TRINITY_DN26851_c0_g1	413
TRINITY_DN18671_c2_g1	1444
TRINITY_DN8047_c0_g1	215
TRINITY_DN19512_c2_g3	665
TRINITY_DN18717_c2_g1	3345
TRINITY_DN25049_c1_g3	588
TRINITY_DN24057_c3_g3	398
TRINITY_DN22724_c1_g1	374
TRINITY_DN22729_c0_g1	222
TRINITY_DN19512_c2_g1	964
TRINITY_DN10110_c0_g1	461
TRINITY_DN27774_c0_g1	1024
TRINITY_DN10717_c0_g1	208
TRINITY_DN29648_c0_g1	224
TRINITY_DN17136_c3_g2	223
TRINITY_DN24416_c0_g4	2848
TRINITY_DN38776_c0_g1	697
TRINITY_DN18833_c1_g1	226
TRINITY_DN24416_c0_g2	1595
TRINITY_DN24416_c0_g3	1043
TRINITY_DN22046_c2_g7	235
TRINITY_DN22046_c2_g6	213
TRINITY_DN22046_c2_g5	318
TRINITY_DN22046_c2_g4	254
TRINITY_DN22046_c2_g3	1895
TRINITY_DN22046_c2_g2	2183
